,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
380,58GV88,KOSPI,KBGV88삼성전자풋,,,,,,,
381,58GV89,KOSPI,KBGV89신한지주콜,,,,,,,
382,58GV90,KOSPI,KBGV90NC소프트콜,,,,,,,
383,58GV91,KOSPI,KBGV91카카오콜,,,,,,,
384,58GV92,KOSPI,KBGV92카카뱅크콜,,,,,,,
385,58GV93,KOSPI,KBGV93크래프톤콜,,,,,,,
386,58GV94,KOSPI,KBGV94하나금융콜,,,,,,,
387,58GV95,KOSPI,KBGV95하이브콜,,,,,,,
388,58GV96,KOSPI,KBGV96한화솔루콜,,,,,,,
389,58GV97,KOSPI,KBGV97모비스콜,,,,,,,
390,58GV98,KOSPI,KBGV98현대차콜,,,,,,,
391,58GW00,KOSPI,KBGW00엘지전자콜,,,,,,,
392,58GW01,KOSPI,KBGW01LG화학콜,,,,,,,
393,58GW02,KOSPI,KBGW02네이버콜,,,,,,,
394,58GW03,KOSPI,KBGW03POSCO홀콜,,,,,,,
395,58GW04,KOSPI,KBGW04SK이노콜,,,,,,,
396,58GW06,KOSPI,KBGW06SK하이닉콜,,,,,,,
397,58GW07,KOSPI,KBGW07기아콜,,,,,,,
398,58GW09,KOSPI,KBGW09삼성바이콜,,,,,,,
399,58GW10,KOSPI,KBGW10삼성전자콜,,,,,,,
400,58GW11,KOSPI,KBGW11삼성전자콜,,,,,,,
401,58GW12,KOSPI,KBGW12삼성전자콜,,,,,,,
402,58GW13,KOSPI,KBGW13카카오콜,,,,,,,
403,58GW14,KOSPI,KBGW14삼성SDI콜,,,,,,,
404,58GW15,KOSPI,KBGW15삼성전자콜,,,,,,,
405,58GW16,KOSPI,KBGW16삼성전자풋,,,,,,,
406,58GW17,KOSPI,KBGW17카카뱅크콜,,,,,,,
407,58GW18,KOSPI,KBGW18포스코케콜,,,,,,,
408,58GW19,KOSPI,KBGW19모비스콜,,,,,,,
409,58GW20,KOSPI,KBGW20현대차콜,,,,,,,
410,58GW21,KOSPI,KBGW21삼성전자콜,,,,,,,
411,58GW22,KOSPI,KBGW22삼성전자콜,,,,,,,
412,58GW23,KOSPI,KBGW23삼성전자콜,,,,,,,
413,58GW24,KOSPI,KBGW24삼성전자콜,,,,,,,
414,58GW25,KOSPI,KBGW25삼성전자콜,,,,,,,
415,58GW26,KOSPI,KBGW26삼성전자풋,,,,,,,
416,58GW27,KOSPI,KBGW27신한지주콜,,,,,,,
417,58GW29,KOSPI,KBGW29삼성전자콜,,,,,,,
418,58GW30,KOSPI,KBGW30삼성전자콜,,,,,,,
419,58GW31,KOSPI,KBGW31삼성전자콜,,,,,,,
420,58GW32,KOSPI,KBGW32삼성전자콜,,,,,,,
421,58GW33,KOSPI,KBGW33삼성전자풋,,,,,,,
422,58GW54,KOSPI,KBGW54KOSPI200콜,,,,,,,
423,58GW55,KOSPI,KBGW55KOSPI200콜,,,,,,,
424,58GW56,KOSPI,KBGW56KOSPI200콜,,,,,,,
425,58GW57,KOSPI,KBGW57KOSPI200콜,,,,,,,
426,58GW58,KOSPI,KBGW58KOSPI200콜,,,,,,,
427,58GW59,KOSPI,KBGW59KOSPI200콜,,,,,,,
428,58GW60,KOSPI,KBGW60KOSPI200콜,,,,,,,
429,58GW61,KOSPI,KBGW61KOSPI200콜,,,,,,,
430,58GW62,KOSPI,KBGW62KOSPI200콜,,,,,,,
431,58GW72,KOSPI,KBGW72KOSPI200콜,,,,,,,
432,58GW73,KOSPI,KBGW73KOSPI200콜,,,,,,,
433,58GW74,KOSPI,KBGW74KOSPI200콜,,,,,,,
434,58GW76,KOSPI,KBGW76KOSPI200콜,,,,,,,
435,58GW77,KOSPI,KBGW77KOSPI200콜,,,,,,,
436,58GW78,KOSPI,KBGW78KOSPI200풋,,,,,,,
437,58GW79,KOSPI,KBGW79KOSPI200풋,,,,,,,
438,58GW80,KOSPI,KBGW80KOSPI200풋,,,,,,,
439,58GW81,KOSPI,KBGW81KOSPI200콜,,,,,,,
440,58GW82,KOSPI,KBGW82KOSPI200콜,,,,,,,
441,58GW83,KOSPI,KBGW83KOSPI200콜,,,,,,,
442,58GW84,KOSPI,KBGW84KOSPI200콜,,,,,,,
443,58GW85,KOSPI,KBGW85KOSPI200콜,,,,,,,
444,58GW86,KOSPI,KBGW86KOSPI200풋,,,,,,,
445,58GW87,KOSPI,KBGW87KOSPI200풋,,,,,,,
446,58GW88,KOSPI,KBGW88KOSPI200풋,,,,,,,
447,58GW89,KOSPI,KBGW89KOSPI200콜,,,,,,,
448,58H001,KOSPI,KBH001DB하이텍콜,,,,,,,
449,58H002,KOSPI,KBH002DB하이텍콜,,,,,,,
450,58H005,KOSPI,KBH005엘지디스풋,,,,,,,
451,58H006,KOSPI,KBH006LG생건콜,,,,,,,
452,58H007,KOSPI,KBH007LG이노텍콜,,,,,,,
453,58H009,KOSPI,KBH009엘지전자콜,,,,,,,
454,58H010,KOSPI,KBH010엘지전자콜,,,,,,,
455,58H011,KOSPI,KBH011엘지전자풋,,,,,,,
456,58H013,KOSPI,KBH013네이버콜,,,,,,,
457,58H014,KOSPI,KBH014네이버콜,,,,,,,
458,58H015,KOSPI,KBH015네이버콜,,,,,,,
459,58H016,KOSPI,KBH016네이버풋,,,,,,,
460,58H017,KOSPI,KBH017POSCO홀콜,,,,,,,
461,58H018,KOSPI,KBH018POSCO홀풋,,,,,,,
462,58H021,KOSPI,KBH021SK바이오콜,,,,,,,
463,58H023,KOSPI,KBH023SK스퀘어콜,,,,,,,
464,58H024,KOSPI,KBH024SK아이이콜,,,,,,,
465,58H025,KOSPI,KBH025SK이노콜,,,,,,,
466,58H027,KOSPI,KBH027SK하이닉콜,,,,,,,
467,58H028,KOSPI,KBH028SK하이닉콜,,,,,,,
468,58H029,KOSPI,KBH029SK하이닉콜,,,,,,,
469,58H030,KOSPI,KBH030SK하이닉풋,,,,,,,
470,58H032,KOSPI,KBH032두산에너콜,,,,,,,
471,58H033,KOSPI,KBH033삼성SDI풋,,,,,,,
472,58H036,KOSPI,KBH036삼성바이풋,,,,,,,
473,58H040,KOSPI,KBH040삼성전자콜,,,,,,,
474,58H041,KOSPI,KBH041삼성전자콜,,,,,,,
475,58H042,KOSPI,KBH042삼성전자풋,,,,,,,
476,58H052,KOSPI,KBH052신한지주콜,,,,,,,
477,58H054,KOSPI,KBH054아모레콜,,,,,,,
478,58H055,KOSPI,KBH055아모레콜,,,,,,,
479,58H056,KOSPI,KBH056아모레풋,,,,,,,
480,58H057,KOSPI,KBH057NC소프트콜,,,,,,,
481,58H059,KOSPI,KBH059카카오콜,,,,,,,
482,58H060,KOSPI,KBH060카카오콜,,,,,,,
483,58H061,KOSPI,KBH061카카오풋,,,,,,,
484,58H065,KOSPI,KBH065하나금융콜,,,,,,,
485,58H067,KOSPI,KBH067하이브콜,,,,,,,
486,58H068,KOSPI,KBH068하이브콜,,,,,,,
487,58H070,KOSPI,KBH070한화솔루콜,,,,,,,
488,58H074,KOSPI,KBH074현대차콜,,,,,,,
489,58H077,KOSPI,KBH077현대상선콜,,,,,,,
490,58H080,KOSPI,KBH080LG생건콜,,,,,,,
491,58H081,KOSPI,KBH081LG이노텍콜,,,,,,,
492,58H083,KOSPI,KBH083LG화학콜,,,,,,,
493,58H084,KOSPI,KBH084네이버콜,,,,,,,
494,58H085,KOSPI,KBH085네이버콜,,,,,,,
495,58H086,KOSPI,KBH086네이버풋,,,,,,,
496,58H088,KOSPI,KBH088SK바이오콜,,,,,,,
497,58H089,KOSPI,KBH089SK스퀘어콜,,,,,,,
498,58H090,KOSPI,KBH090SK아이이콜,,,,,,,
499,58H091,KOSPI,KBH091SK하이닉콜,,,,,,,
500,58H092,KOSPI,KBH092SK하이닉콜,,,,,,,
501,58H093,KOSPI,KBH093기아콜,,,,,,,
502,58H094,KOSPI,KBH094두산에너콜,,,,,,,
503,58H095,KOSPI,KBH095삼성SDI콜,,,,,,,
504,58H096,KOSPI,KBH096삼성바이콜,,,,,,,
505,58H097,KOSPI,KBH097삼성전자콜,,,,,,,
506,58H098,KOSPI,KBH098삼성전자풋,,,,,,,
507,58H106,KOSPI,KBH106신한지주콜,,,,,,,
508,58H109,KOSPI,KBH109카카오콜,,,,,,,
509,58H110,KOSPI,KBH110카카오콜,,,,,,,
510,58H113,KOSPI,KBH113크래프톤콜,,,,,,,
511,58H114,KOSPI,KBH114포스코케콜,,,,,,,
512,58H116,KOSPI,KBH116하이브콜,,,,,,,
513,58H117,KOSPI,KBH117하이브콜,,,,,,,
514,58H123,KOSPI,KBH123네이버콜,,,,,,,
515,58H124,KOSPI,KBH124SK이노콜,,,,,,,
516,58H125,KOSPI,KBH125SK하이닉콜,,,,,,,
517,58H126,KOSPI,KBH126SK하이닉콜,,,,,,,
518,58H127,KOSPI,KBH127SK하이닉풋,,,,,,,
519,58H128,KOSPI,KBH128기아콜,,,,,,,
520,58H129,KOSPI,KBH129삼성SDI콜,,,,,,,
521,58H130,KOSPI,KBH130삼성물산콜,,,,,,,
522,58H132,KOSPI,KBH132삼성전기콜,,,,,,,
523,58H135,KOSPI,KBH135삼성전자콜,,,,,,,
524,58H139,KOSPI,KBH139NC소프트콜,,,,,,,
525,58H141,KOSPI,KBH141카카오콜,,,,,,,
526,58H142,KOSPI,KBH142카카오풋,,,,,,,
527,58H145,KOSPI,KBH145포스코케콜,,,,,,,
528,58H147,KOSPI,KBH147현대차콜,,,,,,,
529,58H149,KOSPI,KBH149엘지전자콜,,,,,,,
530,58H150,KOSPI,KBH150네이버콜,,,,,,,
531,58H151,KOSPI,KBH151POSCO홀콜,,,,,,,
532,58H153,KOSPI,KBH153SK하이닉콜,,,,,,,
533,58H155,KOSPI,KBH155삼성SDI콜,,,,,,,
534,58H156,KOSPI,KBH156삼성전자콜,,,,,,,
535,58H157,KOSPI,KBH157삼성전자풋,,,,,,,
536,58H161,KOSPI,KBH161카카오콜,,,,,,,
537,58H163,KOSPI,KBH163카카뱅크콜,,,,,,,
538,58H166,KOSPI,KBH166LG이노텍콜,,,,,,,
539,58H167,KOSPI,KBH167SK하이닉콜,,,,,,,
540,58H168,KOSPI,KBH168삼성전자콜,,,,,,,
541,58H169,KOSPI,KBH169삼성전자콜,,,,,,,
542,58H172,KOSPI,KBH172카카오콜,,,,,,,
543,58H173,KOSPI,KBH173카카오콜,,,,,,,
544,58H174,KOSPI,KBH174현대차콜,,,,,,,
545,58H175,KOSPI,KBH175삼성전자콜,,,,,,,
546,58H176,KOSPI,KBH176삼성전자풋,,,,,,,
547,58H177,KOSPI,KBH177삼성전자콜,,,,,,,
548,58H178,KOSPI,KBH178삼성전자콜,,,,,,,
549,58H179,KOSPI,KBH179삼성전자콜,,,,,,,
550,58H180,KOSPI,KBH180삼성전자콜,,,,,,,
551,58H181,KOSPI,KBH181KOSPI200콜,,,,,,,
552,58H182,KOSPI,KBH182KOSPI200콜,,,,,,,
553,58H183,KOSPI,KBH183KOSPI200콜,,,,,,,
554,58H184,KOSPI,KBH184KOSPI200콜,,,,,,,
555,58H185,KOSPI,KBH185KOSPI200콜,,,,,,,
556,58H186,KOSPI,KBH186KOSPI200콜,,,,,,,
557,58H187,KOSPI,KBH187KOSPI200콜,,,,,,,
558,58H188,KOSPI,KBH188KOSPI200콜,,,,,,,
559,58H189,KOSPI,KBH189KOSPI200콜,,,,,,,
560,58H190,KOSPI,KBH190KOSPI200콜,,,,,,,
561,58H191,KOSPI,KBH191KOSPI200콜,,,,,,,
562,58H192,KOSPI,KBH192KOSPI200콜,,,,,,,
563,58H193,KOSPI,KBH193KOSPI200콜,,,,,,,
564,58H194,KOSPI,KBH194KOSPI200콜,,,,,,,
565,58H195,KOSPI,KBH195KOSPI200콜,,,,,,,
566,58H196,KOSPI,KBH196KOSPI200콜,,,,,,,
567,58H197,KOSPI,KBH197KOSPI200콜,,,,,,,
568,58H198,KOSPI,KBH198KOSPI200콜,,,,,,,
569,58H199,KOSPI,KBH199KOSPI200콜,,,,,,,
570,58H200,KOSPI,KBH200KOSPI200풋,,,,,,,
571,58H201,KOSPI,KBH201KOSPI200풋,,,,,,,
572,58H202,KOSPI,KBH202KOSPI200풋,,,,,,,
573,58H203,KOSPI,KBH203KOSPI200풋,,,,,,,
574,58H204,KOSPI,KBH204KOSPI200풋,,,,,,,
575,58H205,KOSPI,KBH205KOSPI200풋,,,,,,,
576,58H206,KOSPI,KBH206KOSPI200풋,,,,,,,
577,58H207,KOSPI,KBH207KOSPI200풋,,,,,,,
578,58H208,KOSPI,KBH208KOSPI200풋,,,,,,,
579,58H209,KOSPI,KBH209KOSPI200풋,,,,,,,
580,58H210,KOSPI,KBH210KOSPI200풋,,,,,,,
581,58H211,KOSPI,KBH211KOSPI200콜,,,,,,,
582,58H212,KOSPI,KBH212KOSPI200콜,,,,,,,
583,58H213,KOSPI,KBH213KOSPI200콜,,,,,,,
584,58H214,KOSPI,KBH214KOSPI200콜,,,,,,,
585,58H215,KOSPI,KBH215KOSPI200콜,,,,,,,
586,58H216,KOSPI,KBH216KOSPI200콜,,,,,,,
587,58H217,KOSPI,KBH217KOSPI200콜,,,,,,,
588,58H218,KOSPI,KBH218KOSPI200콜,,,,,,,
589,58H219,KOSPI,KBH219KOSPI200콜,,,,,,,
590,58H220,KOSPI,KBH220KOSPI200콜,,,,,,,
591,58H221,KOSPI,KBH221KOSPI200풋,,,,,,,
592,58H222,KOSPI,KBH222KOSPI200풋,,,,,,,
593,58H223,KOSPI,KBH223KOSPI200풋,,,,,,,
594,58H224,KOSPI,KBH224KOSPI200풋,,,,,,,
595,58H225,KOSPI,KBH225KOSPI200풋,,,,,,,
596,58H226,KOSPI,KBH226KOSPI200콜,,,,,,,
597,58H227,KOSPI,KBH227KOSPI200콜,,,,,,,
598,58H228,KOSPI,KBH228KOSPI200콜,,,,,,,
599,58H229,KOSPI,KBH229KOSPI200콜,,,,,,,
600,58H230,KOSPI,KBH230KOSPI200콜,,,,,,,
601,58H231,KOSPI,KBH231KOSPI200콜,,,,,,,
602,58H232,KOSPI,KBH232KOSPI200콜,,,,,,,
603,58H233,KOSPI,KBH233KOSPI200콜,,,,,,,
604,58H234,KOSPI,KBH234KOSPI200콜,,,,,,,
605,58H235,KOSPI,KBH235KOSPI200콜,,,,,,,
606,58H236,KOSPI,KBH236KOSPI200콜,,,,,,,
607,58H237,KOSPI,KBH237KOSPI200콜,,,,,,,
608,58H238,KOSPI,KBH238KOSPI200콜,,,,,,,
609,58H239,KOSPI,KBH239KOSPI200콜,,,,,,,
610,58H240,KOSPI,KBH240KOSPI200콜,,,,,,,
611,58H241,KOSPI,KBH241KOSPI200콜,,,,,,,
612,58H242,KOSPI,KBH242KOSPI200콜,,,,,,,
613,58H243,KOSPI,KBH243KOSPI200콜,,,,,,,
614,58H244,KOSPI,KBH244KOSPI200콜,,,,,,,
615,58H245,KOSPI,KBH245DB하이텍콜,,,,,,,
616,58H246,KOSPI,KBH246DB하이텍풋,,,,,,,
617,58H247,KOSPI,KBH247엘지디스콜,,,,,,,
618,58H248,KOSPI,KBH248엘지디스풋,,,,,,,
619,58H249,KOSPI,KBH249LG생건콜,,,,,,,
620,58H250,KOSPI,KBH250LG이노텍콜,,,,,,,
621,58H251,KOSPI,KBH251엘지전자콜,,,,,,,
622,58H252,KOSPI,KBH252엘지전자풋,,,,,,,
623,58H253,KOSPI,KBH253LG화학콜,,,,,,,
624,58H254,KOSPI,KBH254LG화학콜,,,,,,,
625,58H255,KOSPI,KBH255LG화학풋,,,,,,,
626,58H256,KOSPI,KBH256네이버콜,,,,,,,
627,58H257,KOSPI,KBH257네이버풋,,,,,,,
628,58H258,KOSPI,KBH258POSCO홀콜,,,,,,,
629,58H259,KOSPI,KBH259POSCO홀풋,,,,,,,
630,58H260,KOSPI,KBH260POSCO홀콜,,,,,,,
631,58H261,KOSPI,KBH261SK콜,,,,,,,
632,58H262,KOSPI,KBH262SK풋,,,,,,,
633,58H263,KOSPI,KBH263SK바이오콜,,,,,,,
634,58H264,KOSPI,KBH264SK바이오콜,,,,,,,
635,58H265,KOSPI,KBH265SK스퀘어콜,,,,,,,
636,58H266,KOSPI,KBH266SK이노콜,,,,,,,
637,58H267,KOSPI,KBH267SK이노풋,,,,,,,
638,58H268,KOSPI,KBH268SK하이닉콜,,,,,,,
639,58H269,KOSPI,KBH269SK하이닉콜,,,,,,,
640,58H270,KOSPI,KBH270SK하이닉풋,,,,,,,
641,58H271,KOSPI,KBH271금호석유콜,,,,,,,
642,58H272,KOSPI,KBH272금호석유콜,,,,,,,
643,58H273,KOSPI,KBH273금호석유풋,,,,,,,
644,58H274,KOSPI,KBH274기아콜,,,,,,,
645,58H275,KOSPI,KBH275기아풋,,,,,,,
646,58H276,KOSPI,KBH276두산에너콜,,,,,,,
647,58H277,KOSPI,KBH277두산에너풋,,,,,,,
648,58H278,KOSPI,KBH278두산퓨얼콜,,,,,,,
649,58H279,KOSPI,KBH279삼성SDI콜,,,,,,,
650,58H280,KOSPI,KBH280삼성SDI콜,,,,,,,
651,58H281,KOSPI,KBH281삼성SDI풋,,,,,,,
652,58H282,KOSPI,KBH282삼성물산콜,,,,,,,
653,58H283,KOSPI,KBH283삼성물산풋,,,,,,,
654,58H284,KOSPI,KBH284삼성엔지콜,,,,,,,
655,58H285,KOSPI,KBH285삼성전기콜,,,,,,,
656,58H286,KOSPI,KBH286삼성전자콜,,,,,,,
657,58H287,KOSPI,KBH287삼성전자콜,,,,,,,
658,58H288,KOSPI,KBH288삼성전자콜,,,,,,,
659,58H289,KOSPI,KBH289삼성전자콜,,,,,,,
660,58H290,KOSPI,KBH290셀트리온콜,,,,,,,
661,58H291,KOSPI,KBH291셀트리온콜,,,,,,,
662,58H292,KOSPI,KBH292셀트리온콜,,,,,,,
663,58H293,KOSPI,KBH293셀트리온풋,,,,,,,
664,58H294,KOSPI,KBH294셀트제약콜,,,,,,,
665,58H295,KOSPI,KBH295셀트제약콜,,,,,,,
666,58H296,KOSPI,KBH296셀트헬스콜,,,,,,,
667,58H297,KOSPI,KBH297셀트헬스콜,,,,,,,
668,58H298,KOSPI,KBH298셀트헬스풋,,,,,,,
669,58H299,KOSPI,KBH299신한지주콜,,,,,,,
670,58H300,KOSPI,KBH300신한지주콜,,,,,,,
671,58H301,KOSPI,KBH301신한지주풋,,,,,,,
672,58H302,KOSPI,KBH302아모레콜,,,,,,,
673,58H303,KOSPI,KBH303아모레풋,,,,,,,
674,58H304,KOSPI,KBH304NC소프트콜,,,,,,,
675,58H305,KOSPI,KBH305NC소프트콜,,,,,,,
676,58H306,KOSPI,KBH306NC소프트풋,,,,,,,
677,58H307,KOSPI,KBH307카카오콜,,,,,,,
678,58H308,KOSPI,KBH308카카오콜,,,,,,,
679,58H309,KOSPI,KBH309카카오콜,,,,,,,
680,58H310,KOSPI,KBH310카카오풋,,,,,,,
681,58H311,KOSPI,KBH311카카뱅크콜,,,,,,,
682,58H312,KOSPI,KBH312카카뱅크콜,,,,,,,
683,58H313,KOSPI,KBH313카카뱅크풋,,,,,,,
684,58H314,KOSPI,KBH314카카페이콜,,,,,,,
685,58H315,KOSPI,KBH315카카페이콜,,,,,,,
686,58H316,KOSPI,KBH316크래프톤콜,,,,,,,
687,58H317,KOSPI,KBH317크래프톤콜,,,,,,,
688,58H318,KOSPI,KBH318포스코케콜,,,,,,,
689,58H319,KOSPI,KBH319포스코케콜,,,,,,,
690,58H320,KOSPI,KBH320하나금융콜,,,,,,,
691,58H321,KOSPI,KBH321하나금융콜,,,,,,,
692,58H322,KOSPI,KBH322하나금융풋,,,,,,,
693,58H323,KOSPI,KBH323하이브콜,,,,,,,
694,58H324,KOSPI,KBH324하이브콜,,,,,,,
695,58H325,KOSPI,KBH325한국전력콜,,,,,,,
696,58H327,KOSPI,KBH327한화솔루콜,,,,,,,
697,58H328,KOSPI,KBH328한화솔루콜,,,,,,,
698,58H329,KOSPI,KBH329한화솔루풋,,,,,,,
699,58H330,KOSPI,KBH330모비스콜,,,,,,,
700,58H331,KOSPI,KBH331모비스풋,,,,,,,
701,58H332,KOSPI,KBH332모비스콜,,,,,,,
702,58H333,KOSPI,KBH333현대차콜,,,,,,,
703,58H334,KOSPI,KBH334현대차콜,,,,,,,
704,58H335,KOSPI,KBH335현대차콜,,,,,,,
705,58H336,KOSPI,KBH336현대차풋,,,,,,,
706,58H337,KOSPI,KBH337DB하이텍콜,,,,,,,
707,58H338,KOSPI,KBH338현대상선콜,,,,,,,
708,58H339,KOSPI,KBH339엘지디스콜,,,,,,,
709,58H340,KOSPI,KBH340LG생건콜,,,,,,,
710,58H341,KOSPI,KBH341LG이노텍콜,,,,,,,
711,58H342,KOSPI,KBH342엘지전자콜,,,,,,,
712,58H343,KOSPI,KBH343LG화학콜,,,,,,,
713,58H344,KOSPI,KBH344네이버콜,,,,,,,
714,58H345,KOSPI,KBH345네이버콜,,,,,,,
715,58H346,KOSPI,KBH346POSCO홀콜,,,,,,,
716,58H347,KOSPI,KBH347SK콜,,,,,,,
717,58H348,KOSPI,KBH348SK바이오콜,,,,,,,
718,58H349,KOSPI,KBH349SK스퀘어콜,,,,,,,
719,58H350,KOSPI,KBH350SK아이이콜,,,,,,,
720,58H351,KOSPI,KBH351SK이노콜,,,,,,,
721,58H352,KOSPI,KBH352SK하이닉콜,,,,,,,
722,58H353,KOSPI,KBH353금호석유콜,,,,,,,
723,58H354,KOSPI,KBH354기아콜,,,,,,,
724,58H357,KOSPI,KBH357삼성SDI콜,,,,,,,
725,58H358,KOSPI,KBH358삼성물산콜,,,,,,,
726,58H359,KOSPI,KBH359삼성엔지콜,,,,,,,
727,58H360,KOSPI,KBH360삼성전자콜,,,,,,,
728,58H361,KOSPI,KBH361삼성전자콜,,,,,,,
729,58H362,KOSPI,KBH362삼성전자콜,,,,,,,
730,58H363,KOSPI,KBH363삼성전자콜,,,,,,,
731,58H364,KOSPI,KBH364삼성전자풋,,,,,,,
732,58H365,KOSPI,KBH365셀트리온콜,,,,,,,
733,58H366,KOSPI,KBH366셀트리온콜,,,,,,,
734,58H367,KOSPI,KBH367셀트리온콜,,,,,,,
735,58H368,KOSPI,KBH368셀트제약콜,,,,,,,
736,58H370,KOSPI,KBH370셀트헬스콜,,,,,,,
737,58H371,KOSPI,KBH371셀트헬스콜,,,,,,,
738,58H372,KOSPI,KBH372신한지주콜,,,,,,,
739,58H373,KOSPI,KBH373아모레콜,,,,,,,
740,58H374,KOSPI,KBH374아모레콜,,,,,,,
741,58H375,KOSPI,KBH375NC소프트콜,,,,,,,
742,58H376,KOSPI,KBH376NC소프트콜,,,,,,,
743,58H377,KOSPI,KBH377카카오콜,,,,,,,
744,58H378,KOSPI,KBH378카카오콜,,,,,,,
745,58H379,KOSPI,KBH379카카오콜,,,,,,,
746,58H380,KOSPI,KBH380카카뱅크콜,,,,,,,
747,58H381,KOSPI,KBH381카카페이콜,,,,,,,
748,58H382,KOSPI,KBH382크래프톤콜,,,,,,,
749,58H383,KOSPI,KBH383크래프톤콜,,,,,,,
750,58H384,KOSPI,KBH384포스코케콜,,,,,,,
751,58H385,KOSPI,KBH385하나금융콜,,,,,,,
752,58H386,KOSPI,KBH386하이브콜,,,,,,,
753,58H387,KOSPI,KBH387하이브콜,,,,,,,
754,58H388,KOSPI,KBH388한국전력콜,,,,,,,
755,58H389,KOSPI,KBH389한화솔루콜,,,,,,,
756,58H390,KOSPI,KBH390한화솔루콜,,,,,,,
757,58H391,KOSPI,KBH391모비스콜,,,,,,,
758,58H392,KOSPI,KBH392현대차콜,,,,,,,
759,58H393,KOSPI,KBH393엘지디스콜,,,,,,,
760,58H394,KOSPI,KBH394엘지디스콜,,,,,,,
761,58H395,KOSPI,KBH395엘지디스풋,,,,,,,
762,58H396,KOSPI,KBH396네이버콜,,,,,,,
763,58H397,KOSPI,KBH397네이버콜,,,,,,,
764,58H398,KOSPI,KBH398네이버풋,,,,,,,
765,58H399,KOSPI,KBH399POSCO홀콜,,,,,,,
766,58H400,KOSPI,KBH400SK바이오콜,,,,,,,
767,58H401,KOSPI,KBH401SK하이닉콜,,,,,,,
768,58H402,KOSPI,KBH402금호석유콜,,,,,,,
769,58H403,KOSPI,KBH403기아콜,,,,,,,
770,58H405,KOSPI,KBH405삼성SDI콜,,,,,,,
771,58H406,KOSPI,KBH406삼성물산콜,,,,,,,
772,58H407,KOSPI,KBH407삼성엔지콜,,,,,,,
773,58H408,KOSPI,KBH408삼성전기콜,,,,,,,
774,58H409,KOSPI,KBH409삼성전자콜,,,,,,,
775,58H410,KOSPI,KBH410삼성전자콜,,,,,,,
776,58H411,KOSPI,KBH411삼성전자콜,,,,,,,
777,58H412,KOSPI,KBH412셀트리온콜,,,,,,,
778,58H413,KOSPI,KBH413셀트리온콜,,,,,,,
779,58H414,KOSPI,KBH414셀트리온풋,,,,,,,
780,58H416,KOSPI,KBH416셀트제약콜,,,,,,,
781,58H417,KOSPI,KBH417셀트헬스콜,,,,,,,
782,58H418,KOSPI,KBH418셀트헬스풋,,,,,,,
783,58H419,KOSPI,KBH419아모레콜,,,,,,,
784,58H420,KOSPI,KBH420NC소프트콜,,,,,,,
785,58H421,KOSPI,KBH421NC소프트풋,,,,,,,
786,58H422,KOSPI,KBH422카카오콜,,,,,,,
787,58H423,KOSPI,KBH423카카오풋,,,,,,,
788,58H424,KOSPI,KBH424카카뱅크콜,,,,,,,
789,58H425,KOSPI,KBH425크래프톤콜,,,,,,,
790,58H426,KOSPI,KBH426포스코케콜,,,,,,,
791,58H427,KOSPI,KBH427하나금융콜,,,,,,,
792,58H428,KOSPI,KBH428하이브콜,,,,,,,
793,58H429,KOSPI,KBH429한화솔루콜,,,,,,,
794,58H430,KOSPI,KBH430한화솔루콜,,,,,,,
795,58H431,KOSPI,KBH431모비스콜,,,,,,,
796,58H432,KOSPI,KBH432현대차콜,,,,,,,
797,58H433,KOSPI,KBH433엘지디스콜,,,,,,,
798,58H434,KOSPI,KBH434엘지전자콜,,,,,,,
799,58H435,KOSPI,KBH435네이버콜,,,,,,,
800,58H436,KOSPI,KBH436SK하이닉콜,,,,,,,
801,58H437,KOSPI,KBH437기아콜,,,,,,,
802,58H438,KOSPI,KBH438삼성SDI콜,,,,,,,
803,58H439,KOSPI,KBH439삼성전자콜,,,,,,,
804,58H440,KOSPI,KBH440삼성전자콜,,,,,,,
805,58H441,KOSPI,KBH441삼성전자풋,,,,,,,
806,58H442,KOSPI,KBH442셀트리온콜,,,,,,,
807,58H444,KOSPI,KBH444신한지주콜,,,,,,,
808,58H446,KOSPI,KBH446카카오콜,,,,,,,
809,58H447,KOSPI,KBH447카카오콜,,,,,,,
810,58H448,KOSPI,KBH448하나금융콜,,,,,,,
811,58H449,KOSPI,KBH449한화솔루콜,,,,,,,
812,58H450,KOSPI,KBH450한화솔루풋,,,,,,,
813,58H451,KOSPI,KBH451엘지디스콜,,,,,,,
814,58H452,KOSPI,KBH452네이버콜,,,,,,,
815,58H453,KOSPI,KBH453SK하이닉콜,,,,,,,
816,58H454,KOSPI,KBH454기아콜,,,,,,,
817,58H455,KOSPI,KBH455삼성전자콜,,,,,,,
818,58H456,KOSPI,KBH456삼성전자콜,,,,,,,
819,58H457,KOSPI,KBH457셀트리온콜,,,,,,,
820,58H458,KOSPI,KBH458셀트리온풋,,,,,,,
821,58H459,KOSPI,KBH459카카오콜,,,,,,,
822,58H460,KOSPI,KBH460카카오콜,,,,,,,
823,58H461,KOSPI,KBH461카카오풋,,,,,,,
824,58H462,KOSPI,KBH462SK하이닉콜,,,,,,,
825,58H463,KOSPI,KBH463SK하이닉풋,,,,,,,
826,58H464,KOSPI,KBH464삼성전자콜,,,,,,,
827,58H465,KOSPI,KBH465삼성전자콜,,,,,,,
