티커,VS,GS,GS_Rank,VS_Rank,Rank,시가총액,cap_ratio,cum_cap,group
003070,0.6639139142181465,0.6531701666204207,167.0,142.0,1.176056338028169,494124584800,0.00029420361283492445,0.734940616766327,value
003850,-0.7903646746576489,-0.9424141633054504,572.0,486.0,1.176954732510288,813976500000,0.00048464463098846987,0.7354252613973156,value
051900,-0.7844805820706703,-0.9309501568426825,571.0,483.0,1.1821946169772257,10573519369000,0.0062955126994924835,0.741720774096808,value
014130,-0.6374718190418673,-0.5518911077921655,511.0,432.0,1.1828703703703705,70200000000,4.179734070380482e-05,0.7417625714375118,value
017800,-0.5728119461710725,-0.4683125161525346,490.0,412.0,1.1893203883495145,1416287127700,0.000843262615539744,0.7426058340530516,value
031820,-0.5597513361590547,-0.4614680745756003,488.0,409.0,1.1931540342298288,112456811914,6.695720344776574e-05,0.7426727912564993,value
002990,1.5333209443501379,1.3044219690457162,49.0,41.0,1.1951219512195121,352537296300,0.00020990201544514658,0.7428826932719444,value
028100,-0.7548626052491751,-0.802754289869351,558.0,466.0,1.1974248927038627,259973951000,0.00015478945589830854,0.7430374827278428,value
032640,-0.011793683350703417,0.03960673010760132,321.0,267.0,1.202247191011236,5719608829100,0.003405476337925682,0.7464429590657684,value
002790,-0.7187177020246713,-0.7431731791923721,550.0,457.0,1.2035010940919038,3603422466000,0.0021454911183924007,0.7485884501841608,value
251270,-0.7057238732146955,-0.7404415012979926,549.0,456.0,1.2039473684210527,6584038253200,0.0039201608272918,0.7525086110114526,value
004980,-0.4956601286606843,-0.3954765457573489,475.0,394.0,1.2055837563451777,285612250450,0.0001700545946045453,0.7526786656060571,value
007590,-0.17147809857566376,-0.09197469340097054,369.0,306.0,1.2058823529411764,104582991360,6.226910144867515e-05,0.7527409347075058,value
047040,0.25967628837789397,0.2621431262513449,257.0,213.0,1.2065727699530517,2564391676460,0.0015268483276210804,0.7542677830351269,value
000640,-0.056056775843677825,-0.0005181877469606078,337.0,278.0,1.2122302158273381,638065756500,0.0003799067210236676,0.7546476897561505,value
014440,-0.24270363115034507,-0.1834767094744329,402.0,329.0,1.221884498480243,92800000000,5.5253464634089566e-05,0.7547029432207846,value
285130,-0.6090437070730034,-0.5868115321203402,520.0,425.0,1.223529411764706,2220218280000,0.0013219262092019307,0.7560248694299865,value
081000,-0.6582498446010816,-0.7881183013050341,554.0,444.0,1.2477477477477477,360045416250,0.0002143723779465025,0.756239241807933,value
034220,0.7587035780576502,0.6834598998013361,160.0,128.0,1.25,6190211610000,0.003685674981364931,0.759924916789298,value
058430,1.0947198647283776,0.9332068995184983,109.0,87.0,1.2528735632183907,277500000000,0.00016522453055991222,0.7600901413198579,value
004540,-0.3750973852735454,-0.33163554282764485,462.0,368.0,1.2554347826086956,164603863060,9.800575136013181e-05,0.760188147071218,value
031430,-0.7581611255332896,-1.5911896707905964,592.0,471.0,1.256900212314225,1226295000000,0.000730140597127811,0.7609182876683458,value
016580,-0.21508554817164066,-0.18637414857736323,405.0,322.0,1.2577639751552796,318061197000,0.00018937481788702256,0.7611076624862328,value
001740,0.27635967540017475,0.26182978847300487,258.0,205.0,1.2585365853658537,1170204755605,0.0006967442573110376,0.7618044067435439,value
006260,0.6418835124044693,0.5540632393077398,184.0,146.0,1.2602739726027397,1912680000000,0.0011388167751759744,0.7629432235187199,value
068400,-0.5996353109446946,-0.6425650930084446,534.0,422.0,1.2654028436018958,477586984000,0.00028435706390242995,0.7632275805826223,value
011280,-0.4415112540273805,-0.45774446332947377,486.0,384.0,1.265625,281807641200,0.00016778931612780604,0.7633953698987501,value
009440,-0.3832025737727287,-0.37926655420693184,471.0,371.0,1.2695417789757413,103088733100,6.13794145314003e-05,0.7634567493132816,value
015890,-0.04726706987265812,-0.025965722467781005,351.0,276.0,1.2717391304347827,208108700000,0.00012390869283940037,0.763580658006121,value
012800,0.3881655996018975,0.3398721726117075,239.0,185.0,1.2918918918918918,177268270555,0.00010554618661483743,0.7636862041927358,value
272550,-0.38188157524694283,-0.42092745697757206,479.0,370.0,1.2945945945945947,357613398150,0.00021292434533790535,0.7638991285380737,value
000810,0.27575564123181945,0.2375932336036482,267.0,206.0,1.296116504854369,9546029655500,0.005683741508255813,0.7695828700463295,value
021050,0.23926124089225637,0.2007880506939948,279.0,215.0,1.2976744186046512,90201721000,5.370643966818442e-05,0.7696365764859977,value
001520,0.45103776460677014,0.354289653520255,234.0,180.0,1.3,346091891350,0.00020606439740142665,0.7698426408833992,value
033270,-0.6564947436286632,-1.0019879904634603,578.0,442.0,1.3076923076923077,448357087200,0.00026695347479578245,0.7701095943581949,value
005250,-0.4799488887740262,-0.5660757356833157,513.0,391.0,1.3120204603580563,949969842000,0.0005656155718577441,0.7706752099300527,value
281820,-0.4261118785056629,-0.5079817278597079,498.0,379.0,1.3139841688654355,429748053600,0.00025587358708142703,0.7709310835171341,value
134790,-0.2892353032225935,-0.30594626192969354,452.0,343.0,1.3177842565597668,104800000000,6.239830919884252e-05,0.770993481826333,value
019180,0.43801771107041554,0.338534580176984,241.0,181.0,1.3314917127071824,73080000000,4.351210339934553e-05,0.7710369939297324,value
023800,-0.594811554882743,-0.8244081828386296,560.0,420.0,1.3333333333333333,154865451300,9.220746483240161e-05,0.7711292013945648,value
011300,1.0947198647283776,0.9053424432521078,116.0,87.0,1.3333333333333333,30930675840,1.8416239263296643e-05,0.771147617633828,value
267270,0.333851733749839,0.27875580475159617,254.0,190.0,1.3368421052631578,782121482100,0.0004656780350298929,0.771613295668858,value
192820,-0.4313695063337651,-0.5586603079177245,512.0,380.0,1.3473684210526315,720693821500,0.00042910377778294294,0.7720423994466409,value
005740,-0.17187054218954895,-0.22115220788955894,415.0,308.0,1.3474025974025974,145207053660,8.64568190088702e-05,0.7721288562656498,value
101140,1.1106913326137637,0.9334938212818568,108.0,80.0,1.35,117473004000,6.994386284455024e-05,0.7721988001284943,value
241560,-0.25446599485845645,-0.30377472991660326,451.0,334.0,1.3502994011976048,3764356183300,0.0022413116513371003,0.7744401117798314,value
115390,-0.4460728370828201,-0.5907234494388582,522.0,386.0,1.3523316062176165,496945990960,0.0002958834885405275,0.7747359952683719,value
034590,-0.3076644101416962,-0.45116168361148523,482.0,355.0,1.3577464788732394,121399423500,7.228166759650982e-05,0.7748082769359684,value
170900,-0.6286892734469298,-1.1186356038601486,585.0,429.0,1.3636363636363635,551557103000,0.0003283991474600366,0.7751366760834285,value
028260,-0.08680106620815897,-0.14975029254062525,390.0,284.0,1.3732394366197183,21678901396000,0.012907698400752165,0.7880443744841806,value
